med_mass_1 med_mass_2 med_lum_dist log_D_AB
4.531218397827667843e+01 3.754032646688187214e+01 2.398951976037840359e+04 -5.229334223007931826e+00
1.681928745492590238e+01 1.552817181921427014e+01 2.164963378828841087e+03 -7.802047278191635016e+00
4.067961193353630023e+01 3.326482089363398131e+01 1.689701302703456167e+04 -5.271878129566189841e+00
3.734863534807846008e+01 3.487807546465503350e+01 7.701386590038703616e+03 -2.200400659706023276e+00
7.202282838065396220e+01 2.900785096995977241e+01 1.887740656422788015e+04 1.218180841243498236e+00
1.232594492036031220e+01 8.525606977574302192e+00 2.837442871475372158e+03 -1.795770840297196003e+01
1.519101172890549734e+01 1.176892760139932825e+01 4.552971308995523941e+03 -1.341837754771679592e+01
2.159861601448532298e+01 1.699072698681133531e+01 1.242132816115489550e+04 -8.378377331471069667e+00
5.640699241607568837e+01 4.708683254554810560e+01 2.941208739378246173e+04 -3.605273874511766508e+00
1.257414394259702917e+01 1.145578644174201877e+01 2.463214785963216855e+03 -1.558731106102111141e+01
1.813315655499977552e+01 1.291192262055521667e+01 6.523629430227763805e+03 -1.030459016099583813e+01
1.167912430571027826e+01 9.680670764679017992e+00 2.690824320540697954e+03 -2.080613143289791367e+01
4.404054877741177876e+01 3.352610300290741918e+01 4.356414762975912890e+04 -6.851374158380746593e+00
2.184085255751891452e+01 1.473142376192829062e+01 1.133900381066275077e+04 -7.756366246814636156e+00
3.519142162982834066e+01 3.012045575970842037e+01 7.461267132584057435e+03 -2.738311740897238167e+00
2.263117245491202922e+01 2.116661431370820523e+01 1.647149059171316912e+04 -9.605636346637076883e+00
8.830978208676663144e+01 2.415932450025427869e+01 3.067000449554720035e+04 9.547174105516411657e-01
4.079266167521790294e+02 3.191252385402751770e+02 5.741227417173485446e+04 4.428761595647117133e+00
5.725138543791723578e+01 2.555239502881216396e+01 1.463707042110852854e+04 3.385791852672639379e-01
3.923023117443950980e+01 3.016826860289896928e+01 6.180042240445141942e+03 -8.652681312167551653e-01
3.831753889754500619e+01 3.374131312647086389e+01 1.516950386134642031e+04 -5.482447259896467529e+00
2.460549346353435851e+01 1.333293888293574625e+01 8.144618567503812301e+03 -5.261129678572700641e+00
2.183068580067235871e+02 1.324860270909151438e+02 4.626965983234162559e+04 2.502425447125773417e+00
1.978906227481074964e+01 1.505184267224358763e+01 9.218881410290456188e+03 -8.449722202163343354e+00
5.987849217885274555e+01 3.103858315448358240e+01 1.529394812015807111e+04 3.305810135910220993e-01
1.865987140292443769e+02 1.400947526280826025e+02 4.546175550132099306e+04 2.488953047490497283e+00
8.822324753272447140e+01 7.092860519263885521e+01 2.449282231374768890e+04 2.835055483038289026e-01
3.711745106061702870e+01 2.648319423351048130e+01 1.144425281155975972e+04 -3.504894375944942908e+00
8.880874773513141918e+00 8.251729412141607156e+00 2.426975979357541291e+03 -2.807032760894417578e+01
1.238202865095500727e+01 1.131396639172937668e+01 2.323264558462135938e+03 -1.522575501807815712e+01
2.546236746981310262e+01 1.788654269119544438e+01 1.420745485826743788e+04 -7.922989617038545873e+00
4.508457834185382751e+01 4.014633227572686280e+01 1.262841458834870900e+04 -2.638531343569102461e+00
4.509917557728283555e+01 3.969157895446024753e+01 4.066073916933067085e+04 -6.798395625885152782e+00
4.056237584397275953e+01 3.111764814057802297e+01 2.368894139050177910e+04 -6.253577215994887695e+00
1.285454780241949990e+01 1.187245973694302315e+01 2.877218298490768575e+03 -1.813018679647106879e+01
9.674974346525463176e+00 8.446389811292529970e+00 2.517291950771646043e+03 -2.567081510528497290e+01
2.762244031282589063e+01 2.150569724934060645e+01 1.864679191876140248e+04 -8.409932228235767582e+00
1.013195424384461774e+01 8.876736495598537502e+00 3.037906994222545109e+03 -2.547288534450902731e+01
5.566216389664697317e+01 4.029915512561803581e+01 8.165719249261072036e+03 8.240496926161320346e-01
4.903686801447193488e+01 3.352453895564609354e+01 1.772305401217475446e+04 -2.385788425763244902e+00
1.777847829396404791e+02 1.125361681185007257e+02 2.780113695213781466e+04 2.487749322735474777e+00
1.393189108728678605e+02 1.134378268426279845e+02 3.775781302851502551e+04 1.425569643800319142e+00
1.176028132621964595e+01 9.887516543717648432e+00 2.417958396549342069e+03 -1.699354582128069779e+01
1.179981516379781503e+01 8.920602465498955524e+00 2.050141769474880675e+03 -1.590386205514101547e+01
3.581637875952851005e+02 1.892211973549204629e+02 5.201343823768310540e+04 3.877824646477225912e+00
1.605168815633524559e+01 1.289450446161647434e+01 5.369761922637969292e+03 -1.225451139170654891e+01
5.567740747191136563e+01 3.146556503038310737e+01 3.181415801972210829e+04 -3.350484663142530906e+00
7.283744304396786617e+01 6.084134672298581847e+01 2.277290782468742691e+04 -9.339299320733545073e-01
3.736923898076628348e+01 2.137188372472662223e+01 1.375676039392608800e+04 -3.488541303963579310e+00
9.876200518783912230e+01 7.839290608533993066e+01 2.050125771459379757e+04 1.297988947822869221e+00
2.858276877639845281e+01 2.398495945628114612e+01 4.130233862831088118e+03 -2.748119321393893699e+00
2.127114474303433411e+01 1.452659589882967239e+01 1.003271996310928807e+04 -7.735848633854383039e+00
4.369325231379513497e+01 2.730280602490758923e+01 1.380645233770750383e+04 -2.612069996949170303e+00
2.742058284324362916e+01 1.528930951046354991e+01 8.556907856174253538e+03 -4.229415143860251192e+00
2.392646170899302760e+01 1.697857000389478799e+01 1.109815669405733752e+04 -6.993809078316971295e+00
3.121592900001922288e+01 2.174631836001185548e+01 1.307264279551029176e+04 -6.033802854174428631e+00
5.332148808008176388e+01 4.761331197635829682e+01 2.852966201084950444e+04 -4.704107058562463806e+00
1.528096860440010829e+01 1.167391152877106819e+01 5.444649875167984646e+03 -1.412430145442905349e+01
1.645089611092328141e+01 1.143409624738619002e+01 5.737336355423820351e+03 -1.297855387328952581e+01
4.532787057108320283e+01 3.386431501548604217e+01 2.943514863685848468e+04 -5.993347017835596091e+00
1.768321936156213781e+01 1.649183644039202790e+01 3.115056581125914818e+03 -7.503414500502021411e+00
3.312714984487052305e+01 2.785318233692636625e+01 1.433037800181851162e+04 -6.465221217770704243e+00
2.653277767154416722e+01 1.913759556284182040e+01 1.057055717192866905e+04 -6.235885326687842678e+00
4.188698078408978631e+01 3.445058863204231159e+01 1.243800434566570220e+04 -3.456398796503243886e+00
1.190543858472415550e+01 9.627270360956746487e+00 2.682960441511043427e+03 -1.786314396409032668e+01
1.519703965567842552e+01 1.148301802944657979e+01 5.600715033889719052e+03 -1.503356374859487232e+01
2.115284450742637645e+01 1.520144535018048160e+01 1.029159489237704838e+04 -7.759281791235546066e+00
3.238358926186691633e+01 2.753914288826042522e+01 6.224971371735587127e+03 -3.072635900696308653e+00
3.740027658506124908e+02 2.517263146133727219e+02 8.685631214268734038e+04 3.895918535503366087e+00
3.952654597716680485e+01 2.548280083684292663e+01 1.644773387600810747e+04 -4.440428304861857356e+00
2.272152823616017514e+01 2.090895266516455919e+01 2.575705549200610221e+03 -5.018380161618006596e+00
3.483643060260183120e+02 1.680255672381259444e+02 5.922718999928498670e+04 3.412135764001678950e+00
2.169026516070434951e+01 2.060461441476699918e+01 9.924084776601539488e+03 -7.676399806827507888e+00
5.310583349784036500e+01 4.631349575150387921e+01 4.797287796222683392e+04 -5.666643126257238094e+00
1.181778837532782234e+01 9.049480719816223484e+00 2.353213697211365798e+03 -1.687202571690337294e+01
6.360504380904193056e+01 5.629866500097981685e+01 3.013714719292082737e+04 -3.018857070044116853e+00
2.053731270704383860e+01 1.393415986861137412e+01 5.793175107763004235e+03 -6.872652489586890567e+00
4.605395312123876295e+01 3.735883535508730091e+01 1.232504762101679080e+04 -2.179551380584420883e+00
1.172221045680470297e+01 1.003956179624264955e+01 2.362882357648968082e+03 -1.761912788387679285e+01
1.692805886895082068e+01 1.525655126959162367e+01 5.505831168193506528e+03 -9.758877982170476528e+00
3.353183581838250404e+01 2.730679535064694718e+01 2.265583310698525747e+04 -7.825203261208930172e+00
3.113629026478076867e+01 2.012406253389721655e+01 1.862723054601670447e+04 -6.962721215429159116e+00
1.264924546364667037e+02 8.494656287636554737e+01 1.851022288371581817e+04 2.500374533807452337e+00
1.260266408147842832e+01 8.915085160055980396e+00 2.769061945458979153e+03 -1.677748531445403657e+01
1.051004055623675839e+02 7.280121243148101939e+01 1.892647459828219144e+04 1.690565884860578905e+00
1.073122463066059495e+01 8.525463150802337964e+00 2.445204714098992099e+03 -2.120104632171771897e+01
4.037148865894943128e+01 3.017493432089880656e+01 3.974768609758857201e+04 -7.675658729425368421e+00
2.710863075418522428e+01 2.103612410679861355e+01 1.602239458312650095e+04 -7.885897573159741825e+00
1.267099809140241433e+02 5.400978401051062860e+01 1.881889848755081766e+04 2.300161225038181101e+00
6.678181949313433563e+01 5.860064528733801836e+01 1.738320518962650749e+04 -4.443577009562460489e-02
2.619808949478402837e+01 1.905189652971230174e+01 1.600569270311375658e+04 -8.220231433039604241e+00
3.526585865842818635e+01 2.488262340008238027e+01 2.790668197148468244e+04 -8.279419957132102326e+00
5.614514508132776882e+01 4.233177519370142505e+01 2.734700665873621620e+04 -3.229266369145477711e+00
1.934284761706040001e+01 1.716916292437967329e+01 7.253522634336259216e+03 -8.515795765413743723e+00
1.051043843385781429e+02 9.886810452197988752e+01 1.563970605669498036e+04 2.139601610070300808e+00
2.301006562961358526e+01 2.114401261247203223e+01 5.471174504259968671e+03 -4.760222804907044747e+00
1.879786753295986301e+01 1.621143837138217592e+01 6.924506194831921675e+03 -8.766489948702785640e+00
1.641488178612117110e+01 1.116689789262320787e+01 5.749473297040298348e+03 -1.285691927294927694e+01
9.149040375331088626e+01 7.023040461310351645e+01 1.975846318225072173e+04 1.083339879430347708e+00
3.601832006157549415e+01 2.723973464101418784e+01 2.252039357215300697e+04 -7.131400136202866946e+00
2.330216811230439689e+01 1.772951196242407690e+01 1.033046371904981788e+04 -6.936920714033888657e+00
2.521117153103798714e+01 2.116592111633179485e+01 8.571190188990822207e+03 -6.115716228087379136e+00
7.767870803594206564e+01 4.396407839174224108e+01 2.573592282360907484e+04 -1.669783200883827590e-01
4.046482659998093823e+01 3.638496207409629335e+01 2.491300970433880502e+04 -6.611157039980255945e+00
2.718077794716955253e+01 2.154761438504597848e+01 1.050388958082411591e+04 -6.095655425226574664e+00
4.029080812176026143e+02 3.377559648127675018e+02 8.068074807528598467e+04 4.563534114755558591e+00
9.276973723480068656e+00 8.544773462125011321e+00 2.449392984827069540e+03 -2.482940753091670771e+01
6.729164209362718907e+01 2.488648407272452090e+01 1.445513610190340114e+04 1.377087223639655633e+00
9.769870012913970925e+01 5.681716143279647468e+01 3.628967203518284077e+04 -1.341657346057338884e-01
2.556392603049213008e+01 2.278387334211218729e+01 9.509685026593022485e+03 -6.556563334668819465e+00
3.548086764996065767e+01 2.769667356777065592e+01 1.099074071129561707e+04 -4.221025291962028803e+00
2.261056654275241584e+01 1.448780762348109619e+01 9.904372801706400423e+03 -7.109746361279082549e+00
2.919759147592601778e+01 2.093158567550732130e+01 2.441550084191698261e+04 -9.217606286596865317e+00
3.585212350669802959e+02 2.988252948821370865e+02 5.889311572940864426e+04 4.483708301960959375e+00
1.267055846626322335e+01 1.133299043928529315e+01 2.597474215782179272e+03 -1.535797522605849608e+01
2.275629663294049720e+01 1.779674518158285323e+01 1.069285206569725960e+04 -7.393536994895587355e+00
1.846030112142614428e+02 1.523966203162690363e+02 9.902573387002643722e+04 2.203065618941078441e+00
4.487482387042479104e+01 3.855876714010432948e+01 2.002593583031624803e+04 -5.391105690886618618e+00
5.718300347361110880e+01 5.049629914153254617e+01 1.643008596450109326e+04 -1.098002367223276821e+00
3.189801769065746129e+01 2.097077183899626363e+01 2.180325846109713893e+04 -7.803626262846073303e+00
2.966019547328458117e+01 2.426647839108591143e+01 1.032047809792410044e+04 -6.029430960684301510e+00
1.098347278751241518e+01 8.541338118262476797e+00 2.587115626159920794e+03 -2.225521255919449004e+01
1.100412145157540245e+01 8.685705955692224478e+00 2.556450487411119411e+03 -2.078839367909263558e+01
5.896269229986481264e+01 5.040176292755887033e+01 1.498385730668200267e+04 -3.603433331000722717e-01
6.329321049811867539e+01 2.819303572842671102e+01 2.710377819090021603e+03 1.272577191184474543e+00
2.608623744684595636e+01 2.234762241186364307e+01 1.365914639802967031e+04 -7.586096760728519683e+00
1.225850085151930813e+01 1.143698223988470453e+01 2.378429186219057101e+03 -1.588213574604239930e+01
2.562271481864733147e+01 2.032211851106924883e+01 1.666055704705545213e+04 -8.533695001144813830e+00
2.268507617509375152e+01 1.851031975330369406e+01 9.194869901751586440e+03 -7.039587157076017121e+00
1.229670444749353742e+01 1.080496727670332291e+01 2.849544771004196264e+03 -1.748571294975383950e+01
2.815920044449985653e+02 1.591657129127915482e+02 7.081494761249423027e+04 3.286745998854531337e+00
1.352727912974015645e+01 1.184656099294821630e+01 2.781446866361593493e+03 -1.395861998845240493e+01
2.140473378656354697e+01 1.939296073990189839e+01 9.287183053157887116e+03 -7.444526060260290734e+00
1.275392822612838373e+01 1.175811157005104413e+01 2.522200689091976074e+03 -1.567326723704654512e+01
2.517535235748921352e+01 2.102593474660859840e+01 1.374337731438055562e+04 -7.809202411729529558e+00
3.472896572885460387e+01 2.856927011220703605e+01 5.955831944499854217e+03 -2.108276028729463292e+00
2.849053743109971748e+01 2.481825613945328612e+01 2.456620956379542622e+04 -9.438769025977467919e+00
4.784521678733030114e+01 4.209235074862468196e+01 3.041051111195866179e+04 -5.736668218361138827e+00
7.164173891279202167e+01 4.328709600152735248e+01 4.495638112967606139e+04 -2.660568364077313674e+00
6.885002048565873167e+01 2.251351267159125058e+01 1.043488614124264495e+04 2.260766520658467726e+00
1.503618526120876808e+01 1.129260478422161640e+01 4.504771641478173478e+03 -1.296171801643986932e+01
1.998119649147762900e+01 1.680635008203153191e+01 7.946577573403187671e+03 -8.061871977188268090e+00
1.516273311659415057e+01 1.122955991496961659e+01 6.222855844087419428e+03 -1.549064715967260142e+01
2.131412989303736367e+02 1.003327251436492418e+02 5.720795494657369272e+04 2.118828092413846065e+00
3.980420530645908883e+01 2.710097504935140478e+01 2.728802456390164298e+04 -6.746073165857112031e+00
3.528812031461234255e+01 2.584471923027081530e+01 2.266240121427148551e+04 -7.220151077838693254e+00
2.588481395920375405e+01 1.894583759730057437e+01 1.301138130397225541e+04 -7.158499057626318773e+00
5.883673182239468247e+01 2.038252591886747211e+01 7.823280344143985531e+03 2.079510822039274842e+00
1.734900703263850374e+01 1.176263259857105403e+01 3.085103898680537441e+03 -8.861426049904766344e+00
8.217938424862252589e+01 4.657724551217516762e+01 2.282532948441672488e+04 5.957197829082012674e-01
1.548042997413684319e+01 1.223913751583394927e+01 4.814588032566836773e+03 -1.307766024378154768e+01
3.634119392908781521e+01 3.225267856239100439e+01 3.309741697991391993e+04 -8.030569803493815328e+00
2.137521108899629851e+01 1.920749265325878241e+01 3.126774991453072289e+03 -5.615305821446623824e+00
1.924954831718996928e+01 1.484047095776477043e+01 9.496297408555772563e+03 -8.850727164789029544e+00
4.335172956181227732e+01 3.368111097270710985e+01 2.342305039395535277e+04 -5.707715776148610587e+00
4.523054576921629177e+01 4.042422582014096122e+01 8.233470214312765165e+03 -6.681734587720029594e-01
2.443220545973888136e+01 2.365427773035441561e+01 3.323259687929414213e+03 -4.871194351720269822e+00
2.882321237783185097e+02 1.469578301711108566e+02 8.991449077900705743e+04 2.696611884329406905e+00
3.494674502435095320e+01 3.088048035418925963e+01 3.258293412046741651e+03 -6.889437167944834073e-02
1.478945459300593512e+01 1.409095355786936210e+01 5.329094271049532836e+03 -1.350577863795684408e+01
2.047621899458578554e+01 1.700965279657020091e+01 3.017582694918055495e+03 -5.588450208206594993e+00
